word_weight,condition,rt
1.0,congruent,0.3090000000000002
1.0,congruent,0.4090000000000003
1.0,congruent,0.7180000000000005
1.0,congruent,0.2480000000000002
1.0,congruent,0.2490000000000002
1.0,congruent,0.4140000000000003
1.0,congruent,0.45600000000000035
1.0,congruent,0.2910000000000002
1.0,congruent,0.2620000000000002
1.0,congruent,0.36000000000000026
1.0,congruent,0.34400000000000025
1.0,congruent,0.3760000000000003
1.0,congruent,0.5940000000000004
1.0,congruent,0.20100000000000015
1.0,congruent,0.5900000000000004
1.0,congruent,0.7960000000000006
1.0,congruent,0.5710000000000004
1.0,congruent,0.5940000000000004
1.0,congruent,0.35400000000000026
1.0,congruent,0.35700000000000026
1.0,congruent,0.46200000000000035
1.0,congruent,0.35000000000000026
1.0,congruent,0.19700000000000015
1.0,congruent,0.46800000000000036
1.0,congruent,0.5240000000000004
1.0,congruent,0.5290000000000004
1.0,congruent,0.5320000000000004
1.0,congruent,0.44800000000000034
1.0,congruent,0.25300000000000017
1.0,congruent,0.47000000000000036
1.0,congruent,0.17800000000000013
1.0,congruent,0.36300000000000027
1.0,congruent,0.2580000000000002
1.0,congruent,0.33500000000000024
1.0,congruent,0.2770000000000002
1.0,congruent,0.4020000000000003
1.0,congruent,0.3010000000000002
1.0,congruent,0.5060000000000003
1.0,congruent,0.3860000000000003
1.0,congruent,0.46600000000000036
1.0,congruent,0.5570000000000004
1.0,congruent,0.5230000000000004
1.0,congruent,0.2640000000000002
1.0,congruent,0.5380000000000004
1.0,congruent,0.33300000000000024
1.0,congruent,0.4020000000000003
1.0,congruent,0.48100000000000037
1.0,congruent,0.33400000000000024
1.0,congruent,0.23700000000000018
1.0,congruent,0.2980000000000002
1.0,congruent,0.32200000000000023
1.0,congruent,0.21700000000000016
1.0,congruent,0.33400000000000024
1.0,congruent,0.3900000000000003
1.0,congruent,0.19700000000000015
1.0,congruent,0.2590000000000002
1.0,congruent,0.34700000000000025
1.0,congruent,0.2840000000000002
1.0,congruent,0.3140000000000002
1.0,congruent,0.3890000000000003
1.0,congruent,0.34700000000000025
1.0,congruent,0.46100000000000035
1.0,congruent,0.5170000000000003
1.0,congruent,0.3770000000000003
1.0,congruent,0.2910000000000002
1.0,congruent,0.6220000000000004
1.0,congruent,0.21600000000000016
1.0,congruent,0.35400000000000026
1.0,congruent,0.4060000000000003
1.0,congruent,0.2660000000000002
1.0,congruent,0.16300000000000012
1.0,congruent,0.2620000000000002
1.0,congruent,0.6000000000000004
1.0,congruent,0.5280000000000004
1.0,congruent,0.5700000000000004
1.0,congruent,0.2660000000000002
1.0,congruent,0.6960000000000005
1.0,congruent,0.4090000000000003
1.0,congruent,0.2920000000000002
1.0,congruent,0.6180000000000004
1.0,congruent,0.4860000000000004
1.0,congruent,0.5930000000000004
1.0,congruent,0.33900000000000025
1.0,congruent,0.3130000000000002
1.0,congruent,0.36600000000000027
1.0,congruent,0.5620000000000004
1.0,congruent,0.4890000000000004
1.0,congruent,0.2570000000000002
1.0,congruent,0.4050000000000003
1.0,congruent,0.46600000000000036
1.0,congruent,0.8090000000000006
1.0,congruent,0.11100000000000008
1.0,congruent,0.35900000000000026
1.0,congruent,0.6550000000000005
1.0,congruent,0.33000000000000024
1.0,congruent,0.2690000000000002
1.0,congruent,0.3870000000000003
1.0,congruent,0.21000000000000016
1.0,congruent,0.6080000000000004
1.0,congruent,0.2660000000000002
1.0,congruent,0.43700000000000033
1.0,congruent,0.35300000000000026
1.0,congruent,0.16900000000000012
1.0,congruent,0.6740000000000005
1.0,congruent,0.32500000000000023
1.0,congruent,0.23100000000000018
1.0,congruent,0.9550000000000007
1.0,congruent,0.3930000000000003
1.0,congruent,0.33900000000000025
1.0,congruent,0.5710000000000004
1.0,congruent,0.34000000000000025
1.0,congruent,0.32800000000000024
1.0,congruent,0.36600000000000027
1.0,congruent,0.7740000000000006
1.0,congruent,0.45500000000000035
1.0,congruent,1.0089999999999997
1.0,congruent,0.2620000000000002
1.0,congruent,0.7230000000000005
1.0,congruent,0.3010000000000002
1.0,congruent,0.46600000000000036
1.0,congruent,0.2780000000000002
1.0,congruent,0.2980000000000002
1.0,congruent,0.36500000000000027
1.0,congruent,0.23800000000000018
1.0,congruent,0.4850000000000004
1.0,congruent,0.7710000000000006
1.0,congruent,0.5360000000000004
1.0,congruent,0.4260000000000003
1.0,congruent,0.36000000000000026
1.0,congruent,0.17500000000000013
1.0,congruent,0.4060000000000003
1.0,congruent,0.2720000000000002
1.0,congruent,0.5270000000000004
1.0,congruent,0.43300000000000033
1.0,congruent,0.5480000000000004
1.0,congruent,0.4070000000000003
1.0,congruent,0.22800000000000017
1.0,congruent,0.23100000000000018
1.0,congruent,0.46900000000000036
1.0,congruent,0.6040000000000004
1.0,congruent,0.3030000000000002
1.0,congruent,0.47700000000000037
1.0,congruent,0.6390000000000005
1.0,congruent,0.2600000000000002
1.0,congruent,0.34200000000000025
1.0,congruent,0.2740000000000002
1.0,congruent,0.5170000000000003
1.0,congruent,0.2610000000000002
1.0,congruent,0.5560000000000004
1.0,congruent,0.4220000000000003
1.0,congruent,0.19200000000000014
1.0,congruent,0.3140000000000002
1.0,congruent,0.31900000000000023
1.0,congruent,0.34600000000000025
1.0,congruent,0.3720000000000003
1.0,congruent,0.33900000000000025
1.0,congruent,0.4850000000000004
1.0,congruent,0.7010000000000005
1.0,congruent,0.34100000000000025
1.0,congruent,0.7630000000000006
1.0,congruent,0.46500000000000036
1.0,congruent,0.5710000000000004
1.0,congruent,0.3020000000000002
1.0,congruent,0.3890000000000003
1.0,congruent,0.5530000000000004
1.0,congruent,0.2860000000000002
1.0,congruent,1.785999999999914
1.0,congruent,0.46400000000000036
1.0,congruent,0.18000000000000013
1.0,congruent,0.2980000000000002
1.0,congruent,0.2830000000000002
1.0,congruent,0.3090000000000002
1.0,congruent,0.6830000000000005
1.0,congruent,0.35900000000000026
1.0,congruent,0.2900000000000002
1.0,congruent,0.2760000000000002
1.0,congruent,0.45800000000000035
1.0,congruent,0.2950000000000002
1.0,congruent,0.3970000000000003
1.0,congruent,0.35200000000000026
1.0,congruent,0.35300000000000026
1.0,congruent,0.3050000000000002
1.0,congruent,0.3810000000000003
1.0,congruent,0.3860000000000003
1.0,congruent,0.18400000000000014
1.0,congruent,0.2790000000000002
1.0,congruent,0.23000000000000018
1.0,congruent,0.34900000000000025
1.0,congruent,0.47600000000000037
1.0,congruent,0.5000000000000003
1.0,congruent,0.3770000000000003
1.0,congruent,0.3820000000000003
1.0,congruent,0.25500000000000017
1.0,congruent,0.2600000000000002
1.0,congruent,0.7730000000000006
1.0,congruent,0.5120000000000003
1.0,congruent,0.2790000000000002
1.0,congruent,0.3050000000000002
1.0,congruent,0.4840000000000004
1.0,congruent,0.35500000000000026
1.0,congruent,0.3770000000000003
1.0,congruent,0.45900000000000035
1.0,congruent,0.20700000000000016
1.0,congruent,0.4150000000000003
1.0,congruent,0.6180000000000004
1.0,congruent,0.9010000000000007
1.0,congruent,0.35100000000000026
1.0,congruent,0.17100000000000012
1.0,congruent,0.19400000000000014
1.0,congruent,0.2600000000000002
1.0,congruent,0.5430000000000004
1.0,congruent,0.5180000000000003
1.0,congruent,0.4220000000000003
1.0,congruent,0.3170000000000002
1.0,congruent,0.3960000000000003
1.0,congruent,0.2800000000000002
1.0,congruent,0.2610000000000002
1.0,congruent,0.32200000000000023
1.0,congruent,0.2930000000000002
1.0,congruent,0.3880000000000003
1.0,congruent,0.23000000000000018
1.0,congruent,0.4280000000000003
1.0,congruent,0.36400000000000027
1.0,congruent,0.32500000000000023
1.0,congruent,0.33600000000000024
1.0,congruent,0.36200000000000027
1.0,congruent,0.35000000000000026
1.0,congruent,0.5140000000000003
1.0,congruent,0.2410000000000002
1.0,congruent,0.5460000000000004
1.0,congruent,0.43700000000000033
1.0,congruent,0.2730000000000002
1.0,congruent,0.2410000000000002
1.0,congruent,0.2420000000000002
1.0,congruent,0.2870000000000002
1.0,congruent,0.4020000000000003
1.0,congruent,0.17900000000000013
1.0,congruent,0.2890000000000002
1.0,congruent,0.36400000000000027
1.0,congruent,0.34000000000000025
1.0,congruent,0.2820000000000002
1.0,congruent,0.6850000000000005
1.0,congruent,0.4890000000000004
1.0,congruent,0.4080000000000003
1.0,congruent,0.3860000000000003
1.0,congruent,0.45100000000000035
1.0,congruent,0.6500000000000005
1.0,congruent,0.33700000000000024
1.0,congruent,0.23600000000000018
1.0,congruent,0.32100000000000023
1.0,congruent,0.6950000000000005
1.0,congruent,0.4060000000000003
1.0,congruent,0.2880000000000002
1.0,congruent,0.23000000000000018
1.0,congruent,0.20100000000000015
1.0,congruent,0.2600000000000002
1.0,congruent,0.35100000000000026
1.0,congruent,0.6690000000000005
1.0,congruent,0.43900000000000033
1.0,congruent,0.17300000000000013
1.0,congruent,0.6520000000000005
1.0,congruent,0.35200000000000026
1.0,congruent,0.3780000000000003
1.0,congruent,0.33400000000000024
1.0,congruent,0.32900000000000024
1.0,congruent,0.22600000000000017
1.0,congruent,0.7860000000000006
1.0,congruent,0.35200000000000026
1.0,congruent,0.5700000000000004
1.0,congruent,0.35200000000000026
1.0,congruent,0.44100000000000034
1.0,congruent,0.46600000000000036
1.0,congruent,0.34500000000000025
1.0,congruent,0.2630000000000002
1.0,congruent,0.2820000000000002
1.0,congruent,0.36400000000000027
1.0,congruent,0.5130000000000003
1.0,congruent,0.2610000000000002
1.0,congruent,0.2880000000000002
1.0,congruent,0.17300000000000013
1.0,congruent,0.2670000000000002
1.0,congruent,0.3160000000000002
1.0,congruent,0.3000000000000002
1.0,congruent,0.5240000000000004
1.0,congruent,0.2730000000000002
1.0,congruent,0.2830000000000002
1.0,congruent,0.3740000000000003
1.0,congruent,0.4190000000000003
1.0,congruent,0.4860000000000004
1.0,congruent,0.6570000000000005
1.0,congruent,0.45200000000000035
1.0,congruent,0.33500000000000024
1.0,congruent,0.4880000000000004
1.0,congruent,0.2570000000000002
1.0,congruent,0.44200000000000034
1.0,congruent,0.4880000000000004
1.0,congruent,0.7480000000000006
1.0,congruent,0.4290000000000003
1.0,congruent,0.5050000000000003
1.0,congruent,0.4170000000000003
1.0,congruent,0.2600000000000002
1.0,congruent,0.4870000000000004
1.0,congruent,0.6110000000000004
1.0,congruent,0.5290000000000004
1.0,congruent,0.4090000000000003
1.0,congruent,0.4190000000000003
1.0,congruent,0.23600000000000018
1.0,congruent,0.4940000000000004
1.0,congruent,0.36400000000000027
1.0,congruent,0.1350000000000001
1.0,congruent,0.2940000000000002
1.0,congruent,0.5110000000000003
1.0,congruent,0.3040000000000002
1.0,congruent,0.2680000000000002
1.0,congruent,0.2660000000000002
1.0,congruent,0.5450000000000004
1.0,congruent,0.5630000000000004
1.0,congruent,0.43900000000000033
1.0,congruent,0.6360000000000005
1.0,congruent,0.3980000000000003
1.0,congruent,0.20600000000000016
1.0,congruent,0.19100000000000014
1.0,congruent,0.23200000000000018
1.0,congruent,0.2720000000000002
1.0,congruent,0.6400000000000005
1.0,congruent,0.5600000000000004
1.0,congruent,0.48000000000000037
1.0,congruent,0.6570000000000005
1.0,congruent,0.20800000000000016
1.0,congruent,0.6860000000000005
1.0,congruent,0.3010000000000002
1.0,congruent,0.24000000000000019
1.0,congruent,0.36200000000000027
1.0,congruent,0.2890000000000002
1.0,congruent,0.6270000000000004
1.0,congruent,0.5470000000000004
1.0,congruent,0.3020000000000002
1.0,congruent,0.5890000000000004
1.0,congruent,0.2590000000000002
1.0,congruent,0.34700000000000025
1.0,congruent,0.3120000000000002
1.0,congruent,0.16200000000000012
1.0,congruent,0.2830000000000002
1.0,congruent,0.32800000000000024
1.0,congruent,0.33600000000000024
1.0,congruent,0.25500000000000017
1.0,congruent,0.8150000000000006
1.0,congruent,0.5080000000000003
1.0,congruent,0.20300000000000015
1.0,congruent,0.3110000000000002
1.0,congruent,0.4880000000000004
1.0,congruent,0.4960000000000004
1.0,congruent,0.22500000000000017
1.0,congruent,0.6970000000000005
1.0,congruent,0.5190000000000003
1.0,congruent,0.5400000000000004
1.0,congruent,0.23000000000000018
1.0,congruent,0.2980000000000002
1.0,congruent,0.2860000000000002
1.0,congruent,0.6260000000000004
1.0,congruent,0.6570000000000005
1.0,congruent,0.4960000000000004
1.0,congruent,0.4280000000000003
1.0,congruent,0.4990000000000004
1.0,congruent,0.3160000000000002
1.0,congruent,0.4100000000000003
1.0,congruent,0.3920000000000003
1.0,congruent,0.46300000000000036
1.0,incongruent,5.000000000000004
1.0,incongruent,1.1749999999999814
1.0,incongruent,2.5299999999998324
1.0,incongruent,0.3760000000000003
1.0,incongruent,0.9180000000000007
1.0,incongruent,0.5630000000000004
1.0,incongruent,4.461999999999825
1.0,incongruent,1.9919999999998914
1.0,incongruent,5.000000000000004
1.0,incongruent,2.805999999999802
1.0,incongruent,1.1579999999999833
1.0,incongruent,1.4159999999999549
1.0,incongruent,2.395999999999847
1.0,incongruent,1.8579999999999062
1.0,incongruent,1.4909999999999466
1.0,incongruent,1.3899999999999577
1.0,incongruent,2.6089999999998237
1.0,incongruent,5.000000000000004
1.0,incongruent,2.1289999999998765
1.0,incongruent,2.7819999999998046
1.0,incongruent,5.000000000000004
1.0,incongruent,3.940999999999677
1.0,incongruent,2.8539999999997967
1.0,incongruent,5.000000000000004
1.0,incongruent,1.8619999999999057
1.0,incongruent,0.4190000000000003
1.0,incongruent,2.9549999999997856
1.0,incongruent,1.604999999999934
1.0,incongruent,4.772999999999929
1.0,incongruent,1.831999999999909
1.0,incongruent,0.5800000000000004
1.0,incongruent,1.3169999999999658
1.0,incongruent,0.8200000000000006
1.0,incongruent,4.4819999999998315
1.0,incongruent,0.5050000000000003
1.0,incongruent,5.000000000000004
1.0,incongruent,1.377999999999959
1.0,incongruent,5.000000000000004
1.0,incongruent,1.1029999999999893
1.0,incongruent,4.885999999999966
1.0,incongruent,4.861999999999958
1.0,incongruent,4.380999999999798
1.0,incongruent,2.250999999999863
1.0,incongruent,3.658999999999708
1.0,incongruent,2.6219999999998223
1.0,incongruent,1.1559999999999835
1.0,incongruent,0.5700000000000004
1.0,incongruent,2.059999999999884
1.0,incongruent,0.8330000000000006
1.0,incongruent,1.8719999999999046
1.0,incongruent,1.3799999999999588
1.0,incongruent,0.5700000000000004
1.0,incongruent,4.305999999999773
1.0,incongruent,3.3259999999997447
1.0,incongruent,1.359999999999961
1.0,incongruent,1.0050000000000001
1.0,incongruent,1.785999999999914
1.0,incongruent,5.000000000000004
1.0,incongruent,1.849999999999907
1.0,incongruent,0.6060000000000004
1.0,incongruent,2.6999999999998137
1.0,incongruent,0.6580000000000005
1.0,incongruent,0.4260000000000003
1.0,incongruent,5.000000000000004
1.0,incongruent,3.760999999999697
1.0,incongruent,0.8420000000000006
1.0,incongruent,1.676999999999926
1.0,incongruent,0.9800000000000008
1.0,incongruent,4.265999999999759
1.0,incongruent,0.5370000000000004
1.0,incongruent,1.3209999999999653
1.0,incongruent,1.0799999999999919
1.0,incongruent,1.7669999999999162
1.0,incongruent,0.5000000000000003
1.0,incongruent,1.8669999999999052
1.0,incongruent,2.315999999999856
1.0,incongruent,2.340999999999853
1.0,incongruent,1.6379999999999304
1.0,incongruent,0.3120000000000002
1.0,incongruent,0.8180000000000006
1.0,incongruent,3.9439999999996767
1.0,incongruent,1.0319999999999971
1.0,incongruent,0.3850000000000003
1.0,incongruent,5.000000000000004
1.0,incongruent,1.795999999999913
1.0,incongruent,0.5620000000000004
1.0,incongruent,4.989000000000001
1.0,incongruent,0.47300000000000036
1.0,incongruent,2.5209999999998334
1.0,incongruent,1.8389999999999083
1.0,incongruent,0.7250000000000005
1.0,incongruent,0.4010000000000003
1.0,incongruent,1.223999999999976
1.0,incongruent,0.36600000000000027
1.0,incongruent,1.1479999999999844
1.0,incongruent,1.1489999999999843
1.0,incongruent,0.7530000000000006
1.0,incongruent,2.669999999999817
1.0,incongruent,3.2089999999997576
1.0,incongruent,1.6069999999999338
1.0,incongruent,0.45000000000000034
1.0,incongruent,0.6710000000000005
1.0,incongruent,1.1909999999999796
1.0,incongruent,1.5769999999999371
1.0,incongruent,1.7709999999999158
1.0,incongruent,1.342999999999963
1.0,incongruent,0.8400000000000006
1.0,incongruent,2.1479999999998745
1.0,incongruent,0.7220000000000005
1.0,incongruent,1.6789999999999259
1.0,incongruent,1.923999999999899
1.0,incongruent,5.000000000000004
1.0,incongruent,2.5559999999998295
1.0,incongruent,4.650999999999888
1.0,incongruent,1.3989999999999567
1.0,incongruent,3.832999999999689
1.0,incongruent,5.000000000000004
1.0,incongruent,0.6320000000000005
1.0,incongruent,0.7380000000000005
1.0,incongruent,1.587999999999936
1.0,incongruent,2.9579999999997852
1.0,incongruent,2.450999999999841
1.0,incongruent,1.3159999999999659
1.0,incongruent,3.060999999999774
1.0,incongruent,3.8529999999996867
1.0,incongruent,2.123999999999877
1.0,incongruent,1.1439999999999848
1.0,incongruent,5.000000000000004
1.0,incongruent,5.000000000000004
1.0,incongruent,2.0319999999998872
1.0,incongruent,0.9050000000000007
1.0,incongruent,0.4100000000000003
1.0,incongruent,0.6620000000000005
1.0,incongruent,4.874999999999963
1.0,incongruent,0.7830000000000006
1.0,incongruent,4.952999999999989
1.0,incongruent,1.5829999999999365
1.0,incongruent,0.3980000000000003
1.0,incongruent,2.769999999999806
1.0,incongruent,1.8889999999999028
1.0,incongruent,1.9339999999998978
1.0,incongruent,5.000000000000004
1.0,incongruent,1.2659999999999714
1.0,incongruent,1.3749999999999594
1.0,incongruent,0.5570000000000004
1.0,incongruent,1.1529999999999838
1.0,incongruent,1.0989999999999898
1.0,incongruent,5.000000000000004
1.0,incongruent,2.3729999999998497
1.0,incongruent,1.178999999999981
1.0,incongruent,2.7399999999998093
1.0,incongruent,0.5820000000000004
1.0,incongruent,1.841999999999908
1.0,incongruent,1.7029999999999232
1.0,incongruent,1.0629999999999937
1.0,incongruent,2.91299999999979
1.0,incongruent,1.3469999999999624
1.0,incongruent,3.297999999999748
1.0,incongruent,1.5109999999999444
1.0,incongruent,0.9860000000000008
1.0,incongruent,1.6549999999999285
1.0,incongruent,2.3019999999998575
1.0,incongruent,1.7569999999999173
1.0,incongruent,1.8359999999999086
1.0,incongruent,3.1569999999997633
1.0,incongruent,0.9960000000000008
1.0,incongruent,1.4999999999999456
1.0,incongruent,5.000000000000004
1.0,incongruent,3.493999999999726
1.0,incongruent,4.309999999999774
1.0,incongruent,5.000000000000004
1.0,incongruent,1.0209999999999984
1.0,incongruent,1.7289999999999204
1.0,incongruent,3.5569999999997193
1.0,incongruent,2.305999999999857
1.0,incongruent,0.6990000000000005
1.0,incongruent,1.0989999999999898
1.0,incongruent,5.000000000000004
1.0,incongruent,5.000000000000004
1.0,incongruent,5.000000000000004
1.0,incongruent,1.5979999999999348
1.0,incongruent,0.3890000000000003
1.0,incongruent,1.2619999999999718
1.0,incongruent,1.977999999999893
1.0,incongruent,3.3719999999997397
1.0,incongruent,2.297999999999858
1.0,incongruent,4.858999999999957
1.0,incongruent,2.715999999999812
1.0,incongruent,3.5459999999997205
1.0,incongruent,2.222999999999866
1.0,incongruent,5.000000000000004
1.0,incongruent,4.155999999999723
1.0,incongruent,2.107999999999879
1.0,incongruent,1.6889999999999248
1.0,incongruent,1.9019999999999013
1.0,incongruent,0.8590000000000007
1.0,incongruent,0.9270000000000007
1.0,incongruent,0.4850000000000004
1.0,incongruent,1.350999999999962
1.0,incongruent,0.5580000000000004
1.0,incongruent,1.868999999999905
1.0,incongruent,5.000000000000004
1.0,incongruent,2.495999999999836
1.0,incongruent,4.599999999999871
1.0,incongruent,2.6179999999998227
1.0,incongruent,3.3109999999997464
1.0,incongruent,3.086999999999771
1.0,incongruent,1.4119999999999553
1.0,incongruent,2.331999999999854
1.0,incongruent,1.8019999999999123
1.0,incongruent,2.8989999999997917
1.0,incongruent,2.00799999999989
1.0,incongruent,1.468999999999949
1.0,incongruent,5.000000000000004
1.0,incongruent,4.120999999999711
1.0,incongruent,1.1849999999999803
1.0,incongruent,3.239999999999754
1.0,incongruent,0.8090000000000006
1.0,incongruent,1.2819999999999696
1.0,incongruent,5.000000000000004
1.0,incongruent,3.5209999999997232
1.0,incongruent,5.000000000000004
1.0,incongruent,4.666999999999893
1.0,incongruent,1.7269999999999206
1.0,incongruent,0.9000000000000007
1.0,incongruent,0.7630000000000006
1.0,incongruent,2.922999999999789
1.0,incongruent,3.9649999999996743
1.0,incongruent,1.9849999999998922
1.0,incongruent,0.7860000000000006
1.0,incongruent,1.5859999999999361
1.0,incongruent,2.649999999999819
1.0,incongruent,0.7290000000000005
1.0,incongruent,1.0569999999999944
1.0,incongruent,2.9169999999997898
1.0,incongruent,1.704999999999923
1.0,incongruent,1.387999999999958
1.0,incongruent,1.3109999999999664
1.0,incongruent,2.5909999999998257
1.0,incongruent,3.4749999999997283
1.0,incongruent,1.3569999999999613
1.0,incongruent,0.8630000000000007
1.0,incongruent,0.3160000000000002
1.0,incongruent,2.7099999999998126
1.0,incongruent,1.450999999999951
1.0,incongruent,2.215999999999867
1.0,incongruent,2.2859999999998593
1.0,incongruent,1.2409999999999741
1.0,incongruent,1.8619999999999057
1.0,incongruent,1.295999999999968
1.0,incongruent,5.000000000000004
1.0,incongruent,1.5919999999999355
1.0,incongruent,1.4459999999999515
1.0,incongruent,0.8840000000000007
1.0,incongruent,2.4639999999998397
1.0,incongruent,1.6609999999999279
1.0,incongruent,4.406999999999806
1.0,incongruent,4.144999999999719
1.0,incongruent,0.6730000000000005
1.0,incongruent,1.9379999999998974
1.0,incongruent,5.000000000000004
1.0,incongruent,5.000000000000004
1.0,incongruent,1.5259999999999427
1.0,incongruent,1.8359999999999086
1.0,incongruent,2.577999999999827
1.0,incongruent,2.350999999999852
1.0,incongruent,5.000000000000004
1.0,incongruent,2.0479999999998855
1.0,incongruent,1.8979999999999018
1.0,incongruent,1.777999999999915
1.0,incongruent,1.8109999999999113
1.0,incongruent,5.000000000000004
1.0,incongruent,1.4159999999999549
1.0,incongruent,2.2189999999998666
1.0,incongruent,1.3639999999999606
1.0,incongruent,3.6259999999997117
1.0,incongruent,5.000000000000004
1.0,incongruent,5.000000000000004
1.0,incongruent,1.3399999999999632
1.0,incongruent,0.8410000000000006
1.0,incongruent,2.716999999999812
1.0,incongruent,3.1179999999997676
1.0,incongruent,2.7989999999998028
1.0,incongruent,0.8060000000000006
1.0,incongruent,2.407999999999846
1.0,incongruent,5.000000000000004
1.0,incongruent,1.8649999999999054
1.0,incongruent,1.2219999999999762
1.0,incongruent,2.467999999999839
1.0,incongruent,2.1099999999998786
1.0,incongruent,3.2539999999997526
1.0,incongruent,1.259999999999972
1.0,incongruent,1.295999999999968
1.0,incongruent,0.9850000000000008
1.0,incongruent,2.1489999999998743
1.0,incongruent,3.439999999999732
1.0,incongruent,1.514999999999944
1.0,incongruent,0.9890000000000008
1.0,incongruent,3.794999999999693
1.0,incongruent,4.853999999999956
1.0,incongruent,1.6629999999999276
1.0,incongruent,1.0619999999999938
1.0,incongruent,5.000000000000004
1.0,incongruent,1.342999999999963
1.0,incongruent,3.7749999999996953
1.0,incongruent,0.7270000000000005
1.0,incongruent,2.333999999999854
1.0,incongruent,3.614999999999713
1.0,incongruent,5.000000000000004
1.0,incongruent,1.2199999999999764
1.0,incongruent,1.4349999999999528
