word_weight,condition,rt
1.0,congruent,0.47700000000000037
1.0,congruent,0.4260000000000003
1.0,congruent,0.46400000000000036
1.0,congruent,0.5480000000000004
1.0,congruent,0.44200000000000034
1.0,congruent,0.3170000000000002
1.0,congruent,0.4150000000000003
1.0,congruent,0.34200000000000025
1.0,congruent,0.32000000000000023
1.0,congruent,0.3780000000000003
1.0,congruent,0.5300000000000004
1.0,congruent,0.2870000000000002
1.0,congruent,0.4010000000000003
1.0,congruent,0.3860000000000003
1.0,congruent,0.34000000000000025
1.0,congruent,0.6200000000000004
1.0,congruent,0.20100000000000015
1.0,congruent,0.4820000000000004
1.0,congruent,0.5720000000000004
1.0,congruent,0.3940000000000003
1.0,congruent,0.36700000000000027
1.0,congruent,0.6390000000000005
1.0,congruent,0.31900000000000023
1.0,congruent,0.47800000000000037
1.0,congruent,0.2880000000000002
1.0,congruent,0.9910000000000008
1.0,congruent,0.4270000000000003
1.0,congruent,0.4960000000000004
1.0,congruent,0.35000000000000026
1.0,congruent,0.2690000000000002
1.0,congruent,0.20300000000000015
1.0,congruent,0.2980000000000002
1.0,congruent,0.4030000000000003
1.0,congruent,0.3850000000000003
1.0,congruent,0.25000000000000017
1.0,congruent,0.34300000000000025
1.0,congruent,0.46200000000000035
1.0,congruent,0.4930000000000004
1.0,congruent,0.2590000000000002
1.0,congruent,0.6550000000000005
1.0,congruent,0.45600000000000035
1.0,congruent,0.24000000000000019
1.0,congruent,0.17100000000000012
1.0,congruent,0.5820000000000004
1.0,congruent,0.5210000000000004
1.0,congruent,0.4210000000000003
1.0,congruent,0.21400000000000016
1.0,congruent,0.2430000000000002
1.0,congruent,0.4130000000000003
1.0,congruent,0.3160000000000002
1.0,congruent,0.3930000000000003
1.0,congruent,0.23600000000000018
1.0,congruent,0.2710000000000002
1.0,congruent,0.3840000000000003
1.0,congruent,0.23000000000000018
1.0,congruent,0.44600000000000034
1.0,congruent,0.21000000000000016
1.0,congruent,0.32100000000000023
1.0,congruent,0.34100000000000025
1.0,congruent,0.4120000000000003
1.0,congruent,0.6770000000000005
1.0,congruent,0.6060000000000004
1.0,congruent,0.3030000000000002
1.0,congruent,0.3760000000000003
1.0,congruent,0.22100000000000017
1.0,congruent,0.4040000000000003
1.0,congruent,0.5690000000000004
1.0,congruent,0.3940000000000003
1.0,congruent,0.47800000000000037
1.0,congruent,0.2590000000000002
1.0,congruent,0.21900000000000017
1.0,congruent,0.3770000000000003
1.0,congruent,0.2900000000000002
1.0,congruent,0.36200000000000027
1.0,congruent,0.2450000000000002
1.0,congruent,0.8070000000000006
1.0,congruent,0.44700000000000034
1.0,congruent,0.33400000000000024
1.0,congruent,0.2450000000000002
1.0,congruent,0.35000000000000026
1.0,congruent,0.7090000000000005
1.0,congruent,0.44800000000000034
1.0,congruent,0.3920000000000003
1.0,congruent,0.5760000000000004
1.0,congruent,0.22400000000000017
1.0,congruent,0.5030000000000003
1.0,congruent,0.22500000000000017
1.0,congruent,0.5000000000000003
1.0,congruent,0.4240000000000003
1.0,congruent,0.47300000000000036
1.0,congruent,0.6040000000000004
1.0,congruent,0.6090000000000004
1.0,congruent,0.45500000000000035
1.0,congruent,0.3890000000000003
1.0,congruent,0.2710000000000002
1.0,congruent,0.35500000000000026
1.0,congruent,0.3720000000000003
1.0,congruent,0.23000000000000018
1.0,congruent,0.33200000000000024
1.0,congruent,0.4280000000000003
1.0,congruent,0.22600000000000017
1.0,congruent,0.3790000000000003
1.0,congruent,0.46800000000000036
1.0,congruent,0.23700000000000018
1.0,congruent,0.2570000000000002
1.0,congruent,0.5020000000000003
1.0,congruent,0.35700000000000026
1.0,congruent,0.4970000000000004
1.0,congruent,0.4820000000000004
1.0,congruent,0.33200000000000024
1.0,congruent,0.1380000000000001
1.0,congruent,0.45800000000000035
1.0,congruent,0.35900000000000026
1.0,congruent,0.6560000000000005
1.0,congruent,0.3170000000000002
1.0,congruent,0.2640000000000002
1.0,congruent,0.4310000000000003
1.0,congruent,0.5300000000000004
1.0,congruent,0.36400000000000027
1.0,congruent,0.2650000000000002
1.0,congruent,0.5650000000000004
1.0,congruent,0.32000000000000023
1.0,congruent,0.4240000000000003
1.0,congruent,0.6870000000000005
1.0,congruent,0.32500000000000023
1.0,congruent,0.3890000000000003
1.0,congruent,0.2670000000000002
1.0,congruent,0.2720000000000002
1.0,congruent,0.3700000000000003
1.0,congruent,0.2820000000000002
1.0,congruent,0.9770000000000008
1.0,congruent,0.4230000000000003
1.0,congruent,0.3740000000000003
1.0,congruent,0.4210000000000003
1.0,congruent,0.31900000000000023
1.0,congruent,0.33500000000000024
1.0,congruent,0.3060000000000002
1.0,congruent,0.17300000000000013
1.0,congruent,0.5310000000000004
1.0,congruent,0.19000000000000014
1.0,congruent,0.5190000000000003
1.0,congruent,0.5910000000000004
1.0,congruent,0.36600000000000027
1.0,congruent,0.5230000000000004
1.0,congruent,0.3010000000000002
1.0,congruent,0.34600000000000025
1.0,congruent,0.7380000000000005
1.0,congruent,0.6860000000000005
1.0,congruent,0.47200000000000036
1.0,congruent,0.3950000000000003
1.0,congruent,0.3890000000000003
1.0,congruent,0.36200000000000027
1.0,congruent,0.4930000000000004
1.0,congruent,0.48000000000000037
1.0,congruent,0.5590000000000004
1.0,congruent,0.33500000000000024
1.0,congruent,0.2780000000000002
1.0,congruent,0.46600000000000036
1.0,congruent,0.3100000000000002
1.0,congruent,0.43900000000000033
1.0,congruent,0.32900000000000024
1.0,congruent,0.36700000000000027
1.0,congruent,0.32200000000000023
1.0,congruent,0.35600000000000026
1.0,congruent,0.3180000000000002
1.0,congruent,0.23700000000000018
1.0,congruent,0.3070000000000002
1.0,congruent,0.6410000000000005
1.0,congruent,0.2900000000000002
1.0,congruent,0.47200000000000036
1.0,congruent,0.5150000000000003
1.0,congruent,0.36500000000000027
1.0,congruent,0.2920000000000002
1.0,congruent,0.6680000000000005
1.0,congruent,0.4890000000000004
1.0,congruent,0.9760000000000008
1.0,congruent,0.8130000000000006
1.0,congruent,0.5650000000000004
1.0,congruent,0.5760000000000004
1.0,congruent,0.5230000000000004
1.0,congruent,0.2860000000000002
1.0,congruent,0.5700000000000004
1.0,congruent,0.5530000000000004
1.0,congruent,0.25600000000000017
1.0,congruent,0.2580000000000002
1.0,congruent,0.3180000000000002
1.0,congruent,0.47800000000000037
1.0,congruent,0.5050000000000003
1.0,congruent,0.35200000000000026
1.0,congruent,0.43700000000000033
1.0,congruent,0.43700000000000033
1.0,congruent,0.34100000000000025
1.0,congruent,0.33300000000000024
1.0,congruent,0.47500000000000037
1.0,congruent,0.2410000000000002
1.0,congruent,0.44000000000000034
1.0,congruent,0.43900000000000033
1.0,congruent,0.3810000000000003
1.0,congruent,0.2410000000000002
1.0,congruent,0.3720000000000003
1.0,congruent,0.4150000000000003
1.0,congruent,0.5250000000000004
1.0,congruent,0.34200000000000025
1.0,congruent,0.17700000000000013
1.0,congruent,0.5800000000000004
1.0,congruent,0.18300000000000013
1.0,congruent,0.47500000000000037
1.0,congruent,0.3770000000000003
1.0,congruent,0.5800000000000004
1.0,congruent,0.4300000000000003
1.0,congruent,0.22800000000000017
1.0,congruent,0.4890000000000004
1.0,congruent,0.3960000000000003
1.0,congruent,0.44100000000000034
1.0,congruent,0.3990000000000003
1.0,congruent,0.4970000000000004
1.0,congruent,0.5320000000000004
1.0,congruent,0.22300000000000017
1.0,congruent,0.5630000000000004
1.0,congruent,0.22300000000000017
1.0,congruent,0.3010000000000002
1.0,congruent,0.4140000000000003
1.0,congruent,0.36200000000000027
1.0,congruent,0.4020000000000003
1.0,congruent,0.4020000000000003
1.0,congruent,0.17900000000000013
1.0,congruent,0.4140000000000003
1.0,congruent,0.4820000000000004
1.0,congruent,0.2990000000000002
1.0,congruent,0.22200000000000017
1.0,congruent,0.43600000000000033
1.0,congruent,0.3130000000000002
1.0,congruent,0.5350000000000004
1.0,congruent,0.3050000000000002
1.0,congruent,0.32000000000000023
1.0,congruent,1.0669999999999933
1.0,congruent,0.20500000000000015
1.0,congruent,0.23000000000000018
1.0,congruent,0.2870000000000002
1.0,congruent,0.25500000000000017
1.0,congruent,0.3000000000000002
1.0,congruent,0.3990000000000003
1.0,congruent,0.35700000000000026
1.0,congruent,0.33200000000000024
1.0,congruent,0.34500000000000025
1.0,congruent,0.6220000000000004
1.0,congruent,0.3100000000000002
1.0,congruent,0.2960000000000002
1.0,congruent,0.44800000000000034
1.0,congruent,0.34000000000000025
1.0,congruent,0.34300000000000025
1.0,congruent,0.32200000000000023
1.0,congruent,0.2450000000000002
1.0,congruent,0.45300000000000035
1.0,congruent,0.25600000000000017
1.0,congruent,0.22700000000000017
1.0,congruent,0.45100000000000035
1.0,congruent,0.5030000000000003
1.0,congruent,0.19700000000000015
1.0,congruent,0.3760000000000003
1.0,congruent,0.5820000000000004
1.0,congruent,0.4170000000000003
1.0,congruent,0.35700000000000026
1.0,congruent,0.47500000000000037
1.0,congruent,0.36300000000000027
1.0,congruent,0.3770000000000003
1.0,congruent,0.2990000000000002
1.0,congruent,0.4200000000000003
1.0,congruent,0.5300000000000004
1.0,congruent,0.46500000000000036
1.0,congruent,0.7250000000000005
1.0,congruent,0.3820000000000003
1.0,congruent,0.7100000000000005
1.0,congruent,0.43700000000000033
1.0,congruent,0.8400000000000006
1.0,congruent,0.4170000000000003
1.0,congruent,0.2750000000000002
1.0,congruent,0.5710000000000004
1.0,congruent,0.5500000000000004
1.0,congruent,0.5470000000000004
1.0,congruent,0.5220000000000004
1.0,congruent,0.21700000000000016
1.0,congruent,0.35500000000000026
1.0,congruent,0.3020000000000002
1.0,congruent,0.2600000000000002
1.0,congruent,0.18900000000000014
1.0,congruent,0.5860000000000004
1.0,congruent,0.5940000000000004
1.0,congruent,0.35800000000000026
1.0,congruent,0.4010000000000003
1.0,congruent,0.6590000000000005
1.0,congruent,0.7070000000000005
1.0,congruent,0.32400000000000023
1.0,congruent,0.35200000000000026
1.0,congruent,0.4120000000000003
1.0,congruent,0.32800000000000024
1.0,congruent,0.34000000000000025
1.0,congruent,0.3810000000000003
1.0,congruent,0.6070000000000004
1.0,congruent,0.21000000000000016
1.0,congruent,0.1430000000000001
1.0,congruent,0.20300000000000015
1.0,congruent,0.5740000000000004
1.0,incongruent,0.6200000000000004
1.0,incongruent,2.1909999999998697
1.0,incongruent,5.000000000000004
1.0,incongruent,2.27899999999986
1.0,incongruent,0.5340000000000004
1.0,incongruent,4.099999999999704
1.0,incongruent,0.5860000000000004
1.0,incongruent,1.7729999999999155
1.0,incongruent,4.932999999999982
1.0,incongruent,1.2659999999999714
1.0,incongruent,1.1629999999999827
1.0,incongruent,5.000000000000004
1.0,incongruent,0.9510000000000007
1.0,incongruent,1.7809999999999147
1.0,incongruent,3.7329999999997
1.0,incongruent,3.5109999999997243
1.0,incongruent,3.141999999999765
1.0,incongruent,1.4339999999999529
1.0,incongruent,0.7850000000000006
1.0,incongruent,3.088999999999771
1.0,incongruent,1.0489999999999953
1.0,incongruent,1.8659999999999053
1.0,incongruent,1.2979999999999678
1.0,incongruent,5.000000000000004
1.0,incongruent,0.9750000000000008
1.0,incongruent,0.7820000000000006
1.0,incongruent,1.6219999999999322
1.0,incongruent,1.4159999999999549
1.0,incongruent,2.1549999999998737
1.0,incongruent,3.00699999999978
1.0,incongruent,2.686999999999815
1.0,incongruent,3.0649999999997735
1.0,incongruent,4.223999999999745
1.0,incongruent,3.4099999999997355
1.0,incongruent,1.0999999999999897
1.0,incongruent,2.5539999999998297
1.0,incongruent,1.5079999999999447
1.0,incongruent,2.3299999999998544
1.0,incongruent,2.46099999999984
1.0,incongruent,3.6649999999997074
1.0,incongruent,1.3399999999999632
1.0,incongruent,5.000000000000004
1.0,incongruent,1.7999999999999126
1.0,incongruent,0.8390000000000006
1.0,incongruent,2.0189999999998887
1.0,incongruent,0.5500000000000004
1.0,incongruent,4.329999999999781
1.0,incongruent,0.8790000000000007
1.0,incongruent,1.6939999999999242
1.0,incongruent,5.000000000000004
1.0,incongruent,1.8539999999999066
1.0,incongruent,3.9469999999996763
1.0,incongruent,1.7569999999999173
1.0,incongruent,1.2649999999999715
1.0,incongruent,4.264999999999759
1.0,incongruent,1.5279999999999425
1.0,incongruent,5.000000000000004
1.0,incongruent,3.0029999999997803
1.0,incongruent,1.6949999999999241
1.0,incongruent,2.134999999999876
1.0,incongruent,2.8469999999997975
1.0,incongruent,2.0089999999998898
1.0,incongruent,0.45000000000000034
1.0,incongruent,2.2729999999998607
1.0,incongruent,4.109999999999707
1.0,incongruent,1.9259999999998987
1.0,incongruent,0.9540000000000007
1.0,incongruent,5.000000000000004
1.0,incongruent,3.5369999999997215
1.0,incongruent,0.4910000000000004
1.0,incongruent,2.4019999999998465
1.0,incongruent,1.5309999999999422
1.0,incongruent,4.366999999999793
1.0,incongruent,2.8269999999997997
1.0,incongruent,2.1299999999998764
1.0,incongruent,0.5190000000000003
1.0,incongruent,1.2809999999999697
1.0,incongruent,3.593999999999715
1.0,incongruent,5.000000000000004
1.0,incongruent,2.860999999999796
1.0,incongruent,0.7830000000000006
1.0,incongruent,1.1459999999999846
1.0,incongruent,3.0279999999997775
1.0,incongruent,0.6870000000000005
1.0,incongruent,1.205999999999978
1.0,incongruent,0.6730000000000005
1.0,incongruent,5.000000000000004
1.0,incongruent,4.254999999999756
1.0,incongruent,2.3549999999998517
1.0,incongruent,5.000000000000004
1.0,incongruent,0.8030000000000006
1.0,incongruent,5.000000000000004
1.0,incongruent,2.0829999999998816
1.0,incongruent,3.3539999999997416
1.0,incongruent,3.2529999999997528
1.0,incongruent,2.9669999999997843
1.0,incongruent,3.938999999999677
1.0,incongruent,2.1179999999998778
1.0,incongruent,5.000000000000004
1.0,incongruent,0.4240000000000003
1.0,incongruent,5.000000000000004
1.0,incongruent,3.5929999999997153
1.0,incongruent,0.20400000000000015
1.0,incongruent,3.0549999999997746
1.0,incongruent,5.000000000000004
1.0,incongruent,0.9630000000000007
1.0,incongruent,0.3930000000000003
1.0,incongruent,2.232999999999865
1.0,incongruent,1.3209999999999653
1.0,incongruent,5.000000000000004
1.0,incongruent,1.8519999999999068
1.0,incongruent,2.1379999999998756
1.0,incongruent,1.2019999999999784
1.0,incongruent,1.141999999999985
1.0,incongruent,5.000000000000004
1.0,incongruent,0.9120000000000007
1.0,incongruent,1.514999999999944
1.0,incongruent,5.000000000000004
1.0,incongruent,2.7099999999998126
1.0,incongruent,1.0189999999999986
1.0,incongruent,3.887999999999683
1.0,incongruent,2.5369999999998316
1.0,incongruent,0.8920000000000007
1.0,incongruent,0.9170000000000007
1.0,incongruent,2.1279999999998767
1.0,incongruent,1.3569999999999613
1.0,incongruent,1.1739999999999815
1.0,incongruent,3.9079999999996806
1.0,incongruent,2.4949999999998362
1.0,incongruent,2.6379999999998205
1.0,incongruent,0.8530000000000006
1.0,incongruent,0.5640000000000004
1.0,incongruent,2.2099999999998676
1.0,incongruent,1.0099999999999996
1.0,incongruent,5.000000000000004
1.0,incongruent,0.6300000000000004
1.0,incongruent,5.000000000000004
1.0,incongruent,2.7999999999998026
1.0,incongruent,4.798999999999937
1.0,incongruent,1.5359999999999416
1.0,incongruent,0.7800000000000006
1.0,incongruent,5.000000000000004
1.0,incongruent,2.0909999999998807
1.0,incongruent,3.758999999999697
1.0,incongruent,2.195999999999869
1.0,incongruent,0.6020000000000004
1.0,incongruent,4.200999999999738
1.0,incongruent,3.3469999999997424
1.0,incongruent,2.5219999999998333
1.0,incongruent,5.000000000000004
1.0,incongruent,1.1269999999999867
1.0,incongruent,0.35800000000000026
1.0,incongruent,2.2839999999998595
1.0,incongruent,2.026999999999888
1.0,incongruent,3.939999999999677
1.0,incongruent,2.315999999999856
1.0,incongruent,1.1199999999999875
1.0,incongruent,1.2199999999999764
1.0,incongruent,4.14699999999972
1.0,incongruent,5.000000000000004
1.0,incongruent,0.2420000000000002
1.0,incongruent,1.5429999999999409
1.0,incongruent,0.47100000000000036
1.0,incongruent,0.8570000000000007
1.0,incongruent,2.1679999999998723
1.0,incongruent,1.8629999999999056
1.0,incongruent,3.7339999999997
1.0,incongruent,3.251999999999753
1.0,incongruent,1.0539999999999947
1.0,incongruent,0.7010000000000005
1.0,incongruent,1.7629999999999166
1.0,incongruent,2.388999999999848
1.0,incongruent,3.113999999999768
1.0,incongruent,1.0359999999999967
1.0,incongruent,2.151999999999874
1.0,incongruent,5.000000000000004
1.0,incongruent,1.3169999999999658
1.0,incongruent,3.157999999999763
1.0,incongruent,3.4369999999997325
1.0,incongruent,3.375999999999739
1.0,incongruent,5.000000000000004
1.0,incongruent,3.1019999999997694
1.0,incongruent,5.000000000000004
1.0,incongruent,3.486999999999727
1.0,incongruent,0.8290000000000006
1.0,incongruent,1.777999999999915
1.0,incongruent,0.46600000000000036
1.0,incongruent,2.3099999999998566
1.0,incongruent,0.9670000000000007
1.0,incongruent,3.1839999999997604
1.0,incongruent,1.007
1.0,incongruent,5.000000000000004
1.0,incongruent,1.0379999999999965
1.0,incongruent,2.8239999999998
1.0,incongruent,5.000000000000004
1.0,incongruent,0.36100000000000027
1.0,incongruent,3.2649999999997514
1.0,incongruent,2.4489999999998413
1.0,incongruent,1.859999999999906
1.0,incongruent,1.3199999999999654
1.0,incongruent,1.9429999999998968
1.0,incongruent,1.1939999999999793
1.0,incongruent,5.000000000000004
1.0,incongruent,0.45700000000000035
1.0,incongruent,3.4829999999997274
1.0,incongruent,5.000000000000004
1.0,incongruent,0.8420000000000006
1.0,incongruent,3.975999999999673
1.0,incongruent,0.7170000000000005
1.0,incongruent,1.5579999999999392
1.0,incongruent,4.02799999999968
1.0,incongruent,3.3279999999997445
1.0,incongruent,1.867999999999905
1.0,incongruent,5.000000000000004
1.0,incongruent,1.041999999999996
1.0,incongruent,0.7720000000000006
1.0,incongruent,0.4160000000000003
1.0,incongruent,2.3089999999998567
1.0,incongruent,0.6460000000000005
1.0,incongruent,1.9189999999998995
1.0,incongruent,1.4259999999999537
1.0,incongruent,4.5449999999998525
1.0,incongruent,0.6400000000000005
1.0,incongruent,1.441999999999952
1.0,incongruent,3.3169999999997457
1.0,incongruent,3.177999999999761
1.0,incongruent,1.1029999999999893
1.0,incongruent,3.9079999999996806
1.0,incongruent,5.000000000000004
1.0,incongruent,0.4920000000000004
1.0,incongruent,1.1949999999999792
1.0,incongruent,1.7079999999999227
1.0,incongruent,0.8490000000000006
1.0,incongruent,0.8770000000000007
1.0,incongruent,4.241999999999751
1.0,incongruent,3.568999999999718
1.0,incongruent,2.6919999999998145
1.0,incongruent,4.5179999999998435
1.0,incongruent,1.5619999999999388
1.0,incongruent,1.723999999999921
1.0,incongruent,0.6640000000000005
1.0,incongruent,2.2579999999998623
1.0,incongruent,5.000000000000004
1.0,incongruent,1.3949999999999572
1.0,incongruent,1.6399999999999302
1.0,incongruent,0.5060000000000003
1.0,incongruent,0.8190000000000006
1.0,incongruent,3.113999999999768
1.0,incongruent,2.2489999999998633
1.0,incongruent,4.29699999999977
1.0,incongruent,1.3579999999999612
1.0,incongruent,5.000000000000004
1.0,incongruent,0.7740000000000006
1.0,incongruent,1.0040000000000002
1.0,incongruent,0.9500000000000007
1.0,incongruent,1.0119999999999993
1.0,incongruent,1.6389999999999303
1.0,incongruent,1.605999999999934
1.0,incongruent,0.7010000000000005
1.0,incongruent,0.44400000000000034
1.0,incongruent,0.7150000000000005
1.0,incongruent,3.7919999999996934
1.0,incongruent,2.3309999999998543
1.0,incongruent,4.6319999999998815
1.0,incongruent,5.000000000000004
1.0,incongruent,2.922999999999789
1.0,incongruent,3.076999999999772
1.0,incongruent,4.86699999999996
1.0,incongruent,1.104999999999989
1.0,incongruent,1.9249999999998988
1.0,incongruent,0.8200000000000006
1.0,incongruent,2.1489999999998743
1.0,incongruent,5.000000000000004
1.0,incongruent,2.5729999999998276
1.0,incongruent,2.361999999999851
1.0,incongruent,4.651999999999888
1.0,incongruent,1.8759999999999042
1.0,incongruent,2.724999999999811
1.0,incongruent,0.6900000000000005
1.0,incongruent,0.44700000000000034
1.0,incongruent,1.3469999999999624
1.0,incongruent,1.1229999999999871
1.0,incongruent,4.069999999999694
1.0,incongruent,1.8219999999999101
1.0,incongruent,1.3859999999999582
1.0,incongruent,2.7469999999998085
1.0,incongruent,1.1389999999999854
1.0,incongruent,2.697999999999814
1.0,incongruent,1.5379999999999414
1.0,incongruent,1.4459999999999515
1.0,incongruent,2.231999999999865
1.0,incongruent,0.46500000000000036
1.0,incongruent,0.5310000000000004
1.0,incongruent,0.5460000000000004
1.0,incongruent,2.697999999999814
1.0,incongruent,1.7659999999999163
1.0,incongruent,1.2649999999999715
1.0,incongruent,0.6580000000000005
1.0,incongruent,5.000000000000004
1.0,incongruent,0.33500000000000024
1.0,incongruent,1.9919999999998914
1.0,incongruent,1.3019999999999674
1.0,incongruent,2.086999999999881
1.0,incongruent,3.6819999999997055
1.0,incongruent,0.7160000000000005
1.0,incongruent,0.3710000000000003
1.0,incongruent,1.2649999999999715
1.0,incongruent,0.5670000000000004
1.0,incongruent,0.7680000000000006
1.0,incongruent,2.1309999999998763
